model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
dwconv-bn-relu_finegrained1_0OU44F.pt,14,61,61,5,1,0.310856,0.001586,0.14287198
dwconv-bn-relu_finegrained1_07860N.pt,14,55,55,5,1,0.28028,0.00143,0.14278265999999992
dwconv-bn-relu_finegrained1_0071AX.pt,14,67,67,5,1,0.341432,0.001742,0.14653061999999997
dwconv-bn-relu_finegrained1_VVV7HU.pt,14,45,45,5,1,0.22932,0.00117,0.14022261999999996
dwconv-bn-relu_finegrained1_U37JS8.pt,7,189,189,3,1,0.09261,0.00189,0.13540298000000006
dwconv-bn-relu_finegrained1_STTOG6.pt,7,89,89,3,1,0.04361,0.00089,0.12209151999999995
dwconv-bn-relu_finegrained1_O1ITDG.pt,7,102,102,3,1,0.04998,0.00102,0.11674050000000001
dwconv-bn-relu_finegrained1_NISLMZ.pt,7,105,105,3,1,0.05145,0.00105,0.12053741999999996
dwconv-bn-relu_finegrained1_SBF4LG.pt,7,193,193,3,1,0.09457,0.00193,0.11988019999999995
dwconv-bn-relu_finegrained1_HQVE40.pt,7,167,167,3,1,0.08183,0.00167,0.13782758
dwconv-bn-relu_finegrained1_LLHV0O.pt,7,119,119,3,1,0.05831,0.00119,0.11684845999999997
dwconv-bn-relu_finegrained1_6UWCSI.pt,7,131,131,3,1,0.06419,0.00131,0.17307595999999997
dwconv-bn-relu_finegrained1_3QMFTS.pt,7,194,194,3,1,0.09506,0.00194,0.20582059999999994
dwconv-bn-relu_finegrained1_JVIWJA.pt,7,138,138,3,1,0.06762,0.00138,0.13058729999999996
dwconv-bn-relu_finegrained1_WLUFV0.pt,7,133,133,3,1,0.06517,0.00133,0.11700945999999997
dwconv-bn-relu_finegrained1_3QJW0W.pt,7,150,150,3,1,0.0735,0.0015,0.1299438
dwconv-bn-relu_finegrained1_7AM8PM.pt,7,173,173,3,1,0.08477,0.00173,0.13304084000000005
dwconv-bn-relu_finegrained1_EHA5SF.pt,7,103,103,3,1,0.05047,0.00103,0.12266398000000005
dwconv-bn-relu_finegrained1_35P3FC.pt,7,110,110,3,1,0.0539,0.0011,0.24913185999999996
dwconv-bn-relu_finegrained1_0H9I5A.pt,7,196,196,3,1,0.09604,0.00196,0.20757942
dwconv-bn-relu_finegrained1_1BLNGU.pt,7,142,142,3,1,0.06958,0.00142,0.14452132000000004
dwconv-bn-relu_finegrained1_IZ2QFG.pt,7,91,91,3,1,0.04459,0.00091,0.12151300000000002
dwconv-bn-relu_finegrained1_TSRPSA.pt,7,182,182,3,1,0.08918,0.00182,0.13341362000000004
dwconv-bn-relu_finegrained1_9179K7.pt,7,139,139,3,1,0.06811,0.00139,0.12648344
dwconv-bn-relu_finegrained1_PWWXXM.pt,14,11,11,5,1,0.056056,0.000286,0.29778663999999994
dwconv-bn-relu_finegrained1_MMHSR3.pt,14,12,12,5,1,0.061152,0.000312,0.13912798
dwconv-bn-relu_finegrained1_PGQ4DI.pt,14,14,14,5,1,0.071344,0.000364,0.13031014000000002
dwconv-bn-relu_finegrained1_ODMTFS.pt,14,15,15,5,1,0.07644,0.00039,0.13292694
dwconv-bn-relu_finegrained1_9QAYQB.pt,14,10,10,5,1,0.05096,0.00026,0.17887408000000005
dwconv-bn-relu_finegrained1_CQVJOJ.pt,14,8,8,5,1,0.040768,0.000208,0.12753232
dwconv-bn-relu_finegrained1_XCF85T.pt,14,7,7,5,1,0.035672,0.000182,0.12888122000000002
dwconv-bn-relu_finegrained1_IGIDJ7.pt,14,13,13,5,1,0.066248,0.000338,0.14489451999999997
dwconv-bn-relu_finegrained1_W3HK73.pt,14,9,9,5,1,0.045864,0.000234,0.14138752
dwconv-bn-relu_finegrained1_FRK7FI.pt,56,350,350,7,1,54.88,0.0175,0.9772825199999997
dwconv-bn-relu_finegrained1_IWH68M.pt,56,586,586,7,1,91.8848,0.0293,1.8397570599999993
dwconv-bn-relu_finegrained1_YA7ANG.pt,56,368,368,7,1,57.7024,0.0184,0.9832270399999997
dwconv-bn-relu_finegrained1_65HK44.pt,56,510,510,7,1,79.968,0.0255,1.5198485400000001
dwconv-bn-relu_finegrained1_QYN2DE.pt,56,599,599,7,1,93.9232,0.02995,2.0949466199999995
dwconv-bn-relu_finegrained1_KUES3K.pt,56,386,386,7,1,60.5248,0.0193,0.9072445599999999
dwconv-bn-relu_finegrained1_7DTWPU.pt,56,673,673,7,1,105.5264,0.03365,2.04240988
dwconv-bn-relu_finegrained1_JRFRL5.pt,56,545,545,7,1,85.456,0.02725,2.3450828
dwconv-bn-relu_finegrained1_6LR42Z.pt,56,613,613,7,1,96.1184,0.03065,1.8937112799999998
dwconv-bn-relu_finegrained1_L5514A.pt,56,443,443,7,1,69.4624,0.02215,1.88009924
dwconv-bn-relu_finegrained1_T31WIK.pt,56,380,380,7,1,59.584,0.019,1.71387694
dwconv-bn-relu_finegrained1_BTP9KS.pt,56,662,662,7,1,103.8016,0.0331,2.6002021600000003
dwconv-bn-relu_finegrained1_PRM48H.pt,56,303,303,7,1,47.5104,0.01515,1.2162303600000002
dwconv-bn-relu_finegrained1_ICZXXR.pt,56,347,347,7,1,54.4096,0.01735,1.23575586
dwconv-bn-relu_finegrained1_1GSSIM.pt,56,517,517,7,1,81.0656,0.02585,1.5696478799999998
dwconv-bn-relu_finegrained1_3APZQK.pt,56,379,379,7,1,59.4272,0.01895,0.9910333200000002
dwconv-bn-relu_finegrained1_MUEFZW.pt,56,506,506,7,1,79.3408,0.0253,2.0863781400000003
dwconv-bn-relu_finegrained1_Y3IYFJ.pt,56,588,588,7,1,92.1984,0.0294,1.8920987399999998
dwconv-bn-relu_finegrained1_MJOWF9.pt,56,293,293,7,1,45.9424,0.01465,1.35003912
dwconv-bn-relu_finegrained1_1JT3SJ.pt,56,415,415,7,1,65.072,0.02075,1.3741245
dwconv-bn-relu_finegrained1_2BHBKG.pt,56,511,511,3,1,16.02496,0.00511,1.6825586600000006
dwconv-bn-relu_finegrained1_IGC6LD.pt,56,408,408,3,1,12.79488,0.00408,0.66523618
dwconv-bn-relu_finegrained1_ODNXTA.pt,56,340,340,3,1,10.6624,0.0034,0.93197364
dwconv-bn-relu_finegrained1_RDT1J0.pt,56,569,569,3,1,17.84384,0.00569,1.9462785400000002
dwconv-bn-relu_finegrained1_R0HFPS.pt,56,486,486,3,1,15.24096,0.00486,1.1715060600000002
dwconv-bn-relu_finegrained1_4V7LCN.pt,56,576,576,3,1,18.06336,0.00576,1.717585899999999
dwconv-bn-relu_finegrained1_KCCJ9B.pt,56,398,398,3,1,12.48128,0.00398,0.6493616
dwconv-bn-relu_finegrained1_848RQW.pt,56,497,497,3,1,15.58592,0.00497,2.29998274
dwconv-bn-relu_finegrained1_1WND8Z.pt,56,335,335,3,1,10.5056,0.00335,1.52770372
dwconv-bn-relu_finegrained1_DHJ8EP.pt,56,411,411,3,1,12.88896,0.00411,1.8678842199999997
dwconv-bn-relu_finegrained1_QPUFF0.pt,56,301,301,3,1,9.43936,0.00301,0.65503644
dwconv-bn-relu_finegrained1_9JEGVE.pt,56,474,474,3,1,14.86464,0.00474,1.6014157200000005
dwconv-bn-relu_finegrained1_QUOWAP.pt,56,430,430,3,1,13.4848,0.0043,1.2400283800000003
dwconv-bn-relu_finegrained1_TIC8PB.pt,56,544,544,3,1,17.05984,0.00544,1.72317762
dwconv-bn-relu_finegrained1_RCV0QI.pt,56,543,543,3,1,17.02848,0.00543,2.1482727
dwconv-bn-relu_finegrained1_872EX2.pt,56,352,352,3,1,11.03872,0.00352,0.40000435999999995
dwconv-bn-relu_finegrained1_8SAQ45.pt,56,338,338,3,1,10.59968,0.00338,1.57912326
dwconv-bn-relu_finegrained1_KRIYY8.pt,56,461,461,3,1,14.45696,0.00461,1.2230697799999999
dwconv-bn-relu_finegrained1_8FUDJK.pt,56,513,513,3,1,16.08768,0.00513,0.7299698199999998
dwconv-bn-relu_finegrained1_6JAFRR.pt,56,248,248,3,1,7.77728,0.00248,0.3648653799999999
dwconv-bn-relu_finegrained1_SL6YPY.pt,28,167,167,5,1,3.404128,0.004342,0.19244406000000008
dwconv-bn-relu_finegrained1_X7Q8O5.pt,28,160,160,5,1,3.26144,0.00416,0.17981414000000004
dwconv-bn-relu_finegrained1_H3NK5M.pt,28,189,189,5,1,3.852576,0.004914,0.20598986000000008
dwconv-bn-relu_finegrained1_2J51VZ.pt,28,154,154,5,1,3.139136,0.004004,0.20207617999999997
dwconv-bn-relu_finegrained1_HQ6C6Z.pt,28,188,188,5,1,3.832192,0.004888,0.21144686000000004
dwconv-bn-relu_finegrained1_QKE7SY.pt,28,134,134,5,1,2.731456,0.003484,0.19618501999999996
dwconv-bn-relu_finegrained1_5GUZUD.pt,28,158,158,5,1,3.220672,0.004108,0.20097981999999998
dwconv-bn-relu_finegrained1_4T9A7D.pt,28,114,114,5,1,2.323776,0.002964,0.19187794
dwconv-bn-relu_finegrained1_DUY70D.pt,28,176,176,5,1,3.587584,0.004576,0.19313687999999998
dwconv-bn-relu_finegrained1_R2AI7P.pt,28,82,82,5,1,1.671488,0.002132,0.17048285999999993
dwconv-bn-relu_finegrained1_K77AKY.pt,28,183,183,5,1,3.730272,0.004758,0.20710031999999995
dwconv-bn-relu_finegrained1_SBZM92.pt,28,173,173,5,1,3.526432,0.004498,0.20307299999999995
dwconv-bn-relu_finegrained1_J5CY0Q.pt,28,159,159,5,1,3.241056,0.004134,0.18712876000000012
dwconv-bn-relu_finegrained1_TSO3YK.pt,28,93,93,5,1,1.895712,0.002418,0.17732064
dwconv-bn-relu_finegrained1_MHM3R6.pt,28,92,92,5,1,1.875328,0.002392,0.17670271999999998
dwconv-bn-relu_finegrained1_4SBAC8.pt,28,86,86,5,1,1.753024,0.002236,0.17687005999999997
dwconv-bn-relu_finegrained1_GZII3D.pt,28,165,165,5,1,3.36336,0.00429,0.17320140000000003
dwconv-bn-relu_finegrained1_L5YPJC.pt,28,139,139,5,1,2.833376,0.003614,0.18520852
dwconv-bn-relu_finegrained1_1E8QHI.pt,28,178,178,5,1,3.628352,0.004628,0.20428924
dwconv-bn-relu_finegrained1_1SJ2KJ.pt,28,174,174,5,1,3.546816,0.004524,0.25186262000000004
dwconv-bn-relu_finegrained1_568U4D.pt,14,8,8,7,1,0.0784,0.0004,0.12914316000000003
dwconv-bn-relu_finegrained1_7LU1R6.pt,14,9,9,7,1,0.0882,0.00045,0.13850356000000003
dwconv-bn-relu_finegrained1_QHU2LW.pt,14,5,5,7,1,0.049,0.00025,0.3898931199999999
dwconv-bn-relu_finegrained1_2IUVF6.pt,14,7,7,7,1,0.0686,0.00035,0.12011550000000001
dwconv-bn-relu_finegrained1_DHXMP8.pt,14,6,6,7,1,0.0588,0.0003,0.12535403999999997
dwconv-bn-relu_finegrained1_2V4E84.pt,14,12,12,7,1,0.1176,0.0006,0.13570084000000004
dwconv-bn-relu_finegrained1_9P1GH0.pt,14,11,11,7,1,0.1078,0.00055,0.1428614
dwconv-bn-relu_finegrained1_QYD2IQ.pt,14,10,10,7,1,0.098,0.0005,0.13419674000000004
dwconv-bn-relu_finegrained1_DKCRQO.pt,112,68,68,7,1,42.6496,0.0034,1.0751129000000004
dwconv-bn-relu_finegrained1_HNUT34.pt,112,87,87,7,1,54.5664,0.00435,1.2458558599999998
dwconv-bn-relu_finegrained1_WSO6WQ.pt,112,50,50,7,1,31.36,0.0025,0.46372182
dwconv-bn-relu_finegrained1_I3TBT5.pt,112,80,80,7,1,50.176,0.004,0.5438651400000001
dwconv-bn-relu_finegrained1_T4GYQB.pt,112,78,78,7,1,48.9216,0.0039,1.0881689400000003
dwconv-bn-relu_finegrained1_MD9P4T.pt,112,73,73,7,1,45.7856,0.00365,0.7623559599999997
dwconv-bn-relu_finegrained1_QFGHW9.pt,112,62,62,7,1,38.8864,0.0031,1.1019930999999996
dwconv-bn-relu_finegrained1_G3S3HL.pt,112,71,71,7,1,44.5312,0.00355,0.9937632600000004
dwconv-bn-relu_finegrained1_PU684M.pt,112,47,47,7,1,29.4784,0.00235,0.5169291199999999
dwconv-bn-relu_finegrained1_5KG5ID.pt,112,51,51,7,1,31.9872,0.00255,0.65233318
dwconv-bn-relu_finegrained1_STJHNA.pt,112,39,39,7,1,24.4608,0.00195,0.48964076000000006
dwconv-bn-relu_finegrained1_0ABTAX.pt,112,65,65,7,1,40.768,0.00325,1.1061233799999999
dwconv-bn-relu_finegrained1_7KIH29.pt,112,43,43,7,1,26.9696,0.00215,1.4553836000000002
dwconv-bn-relu_finegrained1_W7LZ4Q.pt,112,46,46,7,1,28.8512,0.0023,0.8652980999999997
dwconv-bn-relu_finegrained1_W5PL96.pt,112,63,63,7,1,39.5136,0.00315,1.35236368
dwconv-bn-relu_finegrained1_66IC1H.pt,112,75,75,7,1,47.04,0.00375,1.28987106
dwconv-bn-relu_finegrained1_3MRPGP.pt,112,44,44,7,1,27.5968,0.0022,0.9775371400000004
dwconv-bn-relu_finegrained1_YR99MT.pt,112,79,79,7,1,49.5488,0.00395,0.6661845000000001
dwconv-bn-relu_finegrained1_OI7W5Y.pt,112,76,76,7,1,47.6672,0.0038,0.5994194999999999
dwconv-bn-relu_finegrained1_HBG66U.pt,112,61,61,7,1,38.2592,0.00305,0.8376696800000001
dwconv-bn-relu_finegrained1_BOTM2T.pt,28,42,42,5,1,0.856128,0.001092,0.15301197999999996
dwconv-bn-relu_finegrained1_TY06A5.pt,28,35,35,5,1,0.71344,0.00091,0.1336173
dwconv-bn-relu_finegrained1_0LF6GL.pt,28,33,33,5,1,0.672672,0.000858,0.13828978
dwconv-bn-relu_finegrained1_1CQQ5J.pt,28,46,46,5,1,0.937664,0.001196,0.13262499999999997
dwconv-bn-relu_finegrained1_QTG2MS.pt,28,54,54,5,1,1.100736,0.001404,0.14161200000000002
dwconv-bn-relu_finegrained1_RAFTTH.pt,28,49,49,5,1,0.998816,0.001274,0.13697577999999996
dwconv-bn-relu_finegrained1_L117S8.pt,28,25,25,5,1,0.5096,0.00065,0.10287204
dwconv-bn-relu_finegrained1_2M3ZYJ.pt,28,24,24,5,1,0.489216,0.000624,0.12384748000000002
dwconv-bn-relu_finegrained1_28U74Q.pt,28,43,43,5,1,0.876512,0.001118,0.13205693999999998
dwconv-bn-relu_finegrained1_TPGD0N.pt,28,41,41,5,1,0.835744,0.001066,0.13714312
dwconv-bn-relu_finegrained1_S0952U.pt,28,32,32,5,1,0.652288,0.000832,0.13261182000000002
dwconv-bn-relu_finegrained1_BJQQWV.pt,28,55,55,5,1,1.12112,0.00143,0.15462616
dwconv-bn-relu_finegrained1_A2YYM3.pt,28,47,47,5,1,0.958048,0.001222,0.14209908000000004
dwconv-bn-relu_finegrained1_PT8FKS.pt,28,53,53,5,1,1.080352,0.001378,0.15373668000000004
dwconv-bn-relu_finegrained1_OM0BVP.pt,28,28,28,5,1,0.570752,0.000728,0.4091445799999998
dwconv-bn-relu_finegrained1_CYAZ2K.pt,28,36,36,5,1,0.733824,0.000936,0.14749630000000002
dwconv-bn-relu_finegrained1_4C9D39.pt,28,44,44,5,1,0.896896,0.001144,0.15571349999999998
dwconv-bn-relu_finegrained1_SIZG9A.pt,28,29,29,5,1,0.591136,0.000754,0.14299536
dwconv-bn-relu_finegrained1_EXQ2HT.pt,28,51,51,5,1,1.039584,0.001326,0.13365421999999996
dwconv-bn-relu_finegrained1_EKDQQW.pt,28,27,27,5,1,0.550368,0.000702,0.13880953999999998
dwconv-bn-relu_finegrained1_GAXUT6.pt,112,96,96,3,2,3.01056,0.00096,0.27586048
dwconv-bn-relu_finegrained1_RBHPM9.pt,112,82,82,3,2,2.57152,0.00082,0.49648932
dwconv-bn-relu_finegrained1_AIKWHE.pt,112,87,87,3,2,2.72832,0.00087,0.5624107199999999
dwconv-bn-relu_finegrained1_R1NHX1.pt,112,92,92,3,2,2.88512,0.00092,0.6146925799999998
dwconv-bn-relu_finegrained1_5HVSO7.pt,112,94,94,3,2,2.94784,0.00094,0.66041924
dwconv-bn-relu_finegrained1_K95QFN.pt,112,62,62,3,2,1.94432,0.00062,0.27758504
dwconv-bn-relu_finegrained1_I60LIB.pt,112,127,127,3,2,3.98272,0.00127,0.8038388799999998
dwconv-bn-relu_finegrained1_VGS5HH.pt,112,88,88,3,2,2.75968,0.00088,0.29529536000000006
dwconv-bn-relu_finegrained1_M77H47.pt,112,114,114,3,2,3.57504,0.00114,0.4232213999999999
dwconv-bn-relu_finegrained1_WDWEAX.pt,112,122,122,3,2,3.82592,0.00122,0.6121215400000001
dwconv-bn-relu_finegrained1_WP3A8G.pt,112,110,110,3,2,3.4496,0.0011,0.57450576
dwconv-bn-relu_finegrained1_C6OS1M.pt,112,103,103,3,2,3.23008,0.00103,0.8645705200000002
dwconv-bn-relu_finegrained1_YFGSNY.pt,112,68,68,3,2,2.13248,0.00068,0.3237633999999999
dwconv-bn-relu_finegrained1_TN8VD4.pt,112,69,69,3,2,2.16384,0.00069,0.26228712000000004
dwconv-bn-relu_finegrained1_RD70TQ.pt,112,108,108,3,2,3.38688,0.00108,0.3322251
dwconv-bn-relu_finegrained1_678SD7.pt,112,101,101,3,2,3.16736,0.00101,0.32494586
dwconv-bn-relu_finegrained1_R1YRO4.pt,112,111,111,3,2,3.48096,0.00111,0.5433747800000002
dwconv-bn-relu_finegrained1_SEHDJE.pt,112,78,78,3,2,2.44608,0.00078,0.6153454400000001
dwconv-bn-relu_finegrained1_IJ0EYW.pt,112,97,97,3,2,3.04192,0.00097,0.36741556000000003
dwconv-bn-relu_finegrained1_B0JPZE.pt,112,74,74,3,2,2.32064,0.00074,0.35933032
dwconv-bn-relu_finegrained1_J6RW4O.pt,14,35,35,5,1,0.17836,0.00091,0.12645701999999998
dwconv-bn-relu_finegrained1_SVDQTX.pt,14,23,23,5,1,0.117208,0.000598,0.12899723999999999
dwconv-bn-relu_finegrained1_4YQSYS.pt,14,33,33,5,1,0.168168,0.000858,0.12994525999999998
dwconv-bn-relu_finegrained1_JRU593.pt,14,38,38,5,1,0.193648,0.000988,0.19118237999999996
dwconv-bn-relu_finegrained1_IHGXHA.pt,14,22,22,5,1,0.112112,0.000572,0.12811565999999996
dwconv-bn-relu_finegrained1_QYSGPF.pt,14,41,41,5,1,0.208936,0.001066,0.12622962000000004
dwconv-bn-relu_finegrained1_ZLDKWM.pt,14,26,26,5,1,0.132496,0.000676,0.12218672000000001
dwconv-bn-relu_finegrained1_4NZCRF.pt,14,43,43,5,1,0.219128,0.001118,0.12109408
dwconv-bn-relu_finegrained1_1FFDQB.pt,14,39,39,5,1,0.198744,0.001014,0.11987492000000001
dwconv-bn-relu_finegrained1_7C4VIY.pt,14,42,42,5,1,0.214032,0.001092,0.19797111999999997
dwconv-bn-relu_finegrained1_FPF882.pt,14,28,28,5,1,0.142688,0.000728,0.11505837999999999
dwconv-bn-relu_finegrained1_4B4URF.pt,14,32,32,5,1,0.163072,0.000832,0.10259292000000002
dwconv-bn-relu_finegrained1_36ILO7.pt,14,20,20,5,1,0.10192,0.00052,0.11282264
dwconv-bn-relu_finegrained1_4EQQ6X.pt,14,29,29,5,1,0.147784,0.000754,0.09677007999999997
dwconv-bn-relu_finegrained1_B3WMUS.pt,14,37,37,5,1,0.188552,0.000962,0.14187637999999997
dwconv-bn-relu_finegrained1_9E5H3N.pt,14,25,25,5,1,0.1274,0.00065,0.13160734
dwconv-bn-relu_finegrained1_YD2MCY.pt,14,30,30,5,1,0.15288,0.00078,0.19906284000000002
dwconv-bn-relu_finegrained1_19HZ58.pt,14,21,21,5,1,0.107016,0.000546,0.12385720000000001
dwconv-bn-relu_finegrained1_HMF88T.pt,14,31,31,5,1,0.157976,0.000806,0.12843068000000002
dwconv-bn-relu_finegrained1_14NSGL.pt,14,34,34,5,1,0.173264,0.000884,0.12610803999999998
dwconv-bn-relu_finegrained1_VLTUAN.pt,28,188,188,3,1,1.47392,0.00188,0.18788918000000002
dwconv-bn-relu_finegrained1_C1XJQ3.pt,28,146,146,3,1,1.14464,0.00146,0.18208627999999996
dwconv-bn-relu_finegrained1_XW6CC1.pt,28,126,126,3,1,0.98784,0.00126,0.2014281800000001
dwconv-bn-relu_finegrained1_JIV049.pt,28,202,202,3,1,1.58368,0.00202,0.19871754000000003
dwconv-bn-relu_finegrained1_TCX6EL.pt,28,182,182,3,1,1.42688,0.00182,0.18203397999999996
dwconv-bn-relu_finegrained1_8Y43W2.pt,28,143,143,3,1,1.12112,0.00143,0.17556893999999995
dwconv-bn-relu_finegrained1_W1FFRK.pt,28,194,194,3,1,1.52096,0.00194,0.20740378000000004
dwconv-bn-relu_finegrained1_PD2CLN.pt,28,163,163,3,1,1.27792,0.00163,0.19740098
dwconv-bn-relu_finegrained1_QKCPC7.pt,28,165,165,3,1,1.2936,0.00165,0.16023325999999996
dwconv-bn-relu_finegrained1_HLBREQ.pt,28,159,159,3,1,1.24656,0.00159,0.18424598000000003
dwconv-bn-relu_finegrained1_LZEXWR.pt,28,155,155,3,1,1.2152,0.00155,0.17810402
dwconv-bn-relu_finegrained1_WCVSDA.pt,28,177,177,3,1,1.38768,0.00177,0.18940806000000002
dwconv-bn-relu_finegrained1_G7PDVR.pt,28,98,98,3,1,0.76832,0.00098,0.24902068
dwconv-bn-relu_finegrained1_5V5TJN.pt,28,199,199,3,1,1.56016,0.00199,0.19759180000000004
dwconv-bn-relu_finegrained1_L4FPTP.pt,28,144,144,3,1,1.12896,0.00144,0.16634210000000002
dwconv-bn-relu_finegrained1_UY85SU.pt,28,161,161,3,1,1.26224,0.00161,0.28094737999999997
dwconv-bn-relu_finegrained1_K4SEPM.pt,28,209,209,3,1,1.63856,0.00209,0.31605566
dwconv-bn-relu_finegrained1_9ZSXKX.pt,28,100,100,3,1,0.784,0.001,0.15910277999999997
dwconv-bn-relu_finegrained1_LQIFPP.pt,28,121,121,3,1,0.94864,0.00121,0.17003444
dwconv-bn-relu_finegrained1_JF9TI1.pt,28,164,164,3,1,1.28576,0.00164,0.18919911999999994
dwconv-bn-relu_finegrained1_FGVGM9.pt,56,89,89,5,1,7.256704,0.002314,0.27992968
dwconv-bn-relu_finegrained1_4GDJ3L.pt,56,102,102,5,1,8.316672,0.002652,0.28579686000000004
dwconv-bn-relu_finegrained1_42ACM7.pt,56,94,94,5,1,7.664384,0.002444,0.2615158800000001
dwconv-bn-relu_finegrained1_POUPNJ.pt,56,92,92,5,1,7.501312,0.002392,0.64031516
dwconv-bn-relu_finegrained1_4Y2CZK.pt,56,62,62,5,1,5.055232,0.001612,0.23816477999999994
dwconv-bn-relu_finegrained1_XB8LMP.pt,56,47,47,5,1,3.832192,0.001222,0.20519841999999996
dwconv-bn-relu_finegrained1_8R4UJD.pt,56,74,74,5,1,6.033664,0.001924,0.25124312
dwconv-bn-relu_finegrained1_S2W2AP.pt,56,44,44,5,1,3.587584,0.001144,0.3775581199999998
dwconv-bn-relu_finegrained1_XJ9WQC.pt,56,96,96,5,1,7.827456,0.002496,0.5763551600000001
dwconv-bn-relu_finegrained1_HEKLUU.pt,56,104,104,5,1,8.479744,0.002704,0.26656624000000007
dwconv-bn-relu_finegrained1_5RBVAT.pt,56,46,46,5,1,3.750656,0.001196,0.21527252
dwconv-bn-relu_finegrained1_PLUQTZ.pt,56,57,57,5,1,4.647552,0.001482,0.2439369200000001
dwconv-bn-relu_finegrained1_0S9JUO.pt,56,64,64,5,1,5.218304,0.001664,0.21491802000000007
dwconv-bn-relu_finegrained1_4M0SOS.pt,56,61,61,5,1,4.973696,0.001586,0.37240458
dwconv-bn-relu_finegrained1_28AXM6.pt,56,81,81,5,1,6.604416,0.002106,0.24099122
dwconv-bn-relu_finegrained1_JMBJOH.pt,56,51,51,5,1,4.158336,0.001326,0.21061921999999997
dwconv-bn-relu_finegrained1_WI2NA4.pt,56,58,58,5,1,4.729088,0.001508,0.2212585799999999
dwconv-bn-relu_finegrained1_Q5W56R.pt,56,80,80,5,1,6.52288,0.00208,0.2618702200000001
dwconv-bn-relu_finegrained1_TP4D98.pt,56,100,100,5,1,8.1536,0.0026,0.3208245
dwconv-bn-relu_finegrained1_B21ZAD.pt,56,88,88,5,1,7.175168,0.002288,0.25760318000000004
dwconv-bn-relu_finegrained1_1BSPTO.pt,56,104,104,3,1,3.26144,0.00104,0.24916870000000002
dwconv-bn-relu_finegrained1_EL3V4B.pt,56,108,108,3,1,3.38688,0.00108,0.30337014
dwconv-bn-relu_finegrained1_U69B1C.pt,56,74,74,3,1,2.32064,0.00074,0.24535376000000006
dwconv-bn-relu_finegrained1_56YQ0V.pt,56,84,84,3,1,2.63424,0.00084,0.24619212000000001
dwconv-bn-relu_finegrained1_EXXGYJ.pt,56,81,81,3,1,2.54016,0.00081,0.26017212
dwconv-bn-relu_finegrained1_4CCGFI.pt,56,124,124,3,1,3.88864,0.00124,0.29928400000000005
dwconv-bn-relu_finegrained1_SPI5DQ.pt,56,107,107,3,1,3.35552,0.00107,0.27768396
dwconv-bn-relu_finegrained1_3SHT7J.pt,56,101,101,3,1,3.16736,0.00101,0.26029860000000005
dwconv-bn-relu_finegrained1_JZY9P1.pt,56,78,78,3,1,2.44608,0.00078,0.23529554000000005
dwconv-bn-relu_finegrained1_NB64XS.pt,56,60,60,3,1,1.8816,0.0006,0.21678112
dwconv-bn-relu_finegrained1_E449UC.pt,56,67,67,3,1,2.10112,0.00067,0.23449609999999993
dwconv-bn-relu_finegrained1_W0MM01.pt,56,64,64,3,1,2.00704,0.00064,0.43775680000000017
dwconv-bn-relu_finegrained1_E0239E.pt,56,120,120,3,1,3.7632,0.0012,0.24084575999999994
dwconv-bn-relu_finegrained1_ZENU3E.pt,56,118,118,3,1,3.70048,0.00118,0.29474444
dwconv-bn-relu_finegrained1_S2K921.pt,56,58,58,3,1,1.81888,0.00058,0.42404101999999994
dwconv-bn-relu_finegrained1_VH4T4X.pt,56,100,100,3,1,3.136,0.001,0.34364030000000007
dwconv-bn-relu_finegrained1_3A6KDX.pt,56,92,92,3,1,2.88512,0.00092,0.2312055
dwconv-bn-relu_finegrained1_EPTFLK.pt,56,83,83,3,1,2.60288,0.00083,0.2305631400000001
dwconv-bn-relu_finegrained1_HM9RJK.pt,56,62,62,3,1,1.94432,0.00062,0.18532402000000003
dwconv-bn-relu_finegrained1_ONYWPU.pt,56,128,128,3,1,4.01408,0.00128,0.24054581999999994
dwconv-bn-relu_finegrained1_KOW31X.pt,7,127,127,3,1,0.06223,0.00127,0.1265093
dwconv-bn-relu_finegrained1_ANZ7K5.pt,7,130,130,3,1,0.0637,0.0013,0.14412396000000002
dwconv-bn-relu_finegrained1_1URREX.pt,7,174,174,3,1,0.08526,0.00174,0.14810681999999997
dwconv-bn-relu_finegrained1_XSPRKT.pt,7,168,168,3,1,0.08232,0.00168,0.14553241999999997
dwconv-bn-relu_finegrained1_RL5UAX.pt,7,103,103,3,1,0.05047,0.00103,0.12820592
dwconv-bn-relu_finegrained1_KYV2US.pt,7,188,188,3,1,0.09212,0.00188,0.142556
dwconv-bn-relu_finegrained1_YAFBHY.pt,7,197,197,3,1,0.09653,0.00197,0.14752339999999997
dwconv-bn-relu_finegrained1_4C8K71.pt,7,98,98,3,1,0.04802,0.00098,0.18573402000000003
dwconv-bn-relu_finegrained1_4SA6ZO.pt,7,214,214,3,1,0.10486,0.00214,0.13625765999999997
dwconv-bn-relu_finegrained1_7R5NEU.pt,7,93,93,3,1,0.04557,0.00093,0.12096273999999994
dwconv-bn-relu_finegrained1_Y8N959.pt,7,119,119,3,1,0.05831,0.00119,0.13052209999999995
dwconv-bn-relu_finegrained1_D2W68Q.pt,7,175,175,3,1,0.08575,0.00175,0.13104184
dwconv-bn-relu_finegrained1_5TD12L.pt,7,158,158,3,1,0.07742,0.00158,0.12415248
