model_path,HW,CIN1,CIN2,CIN3,CIN4,latency
concat_finegrained2_2G1L0Z.pt,28,144,74,131,93,0.22287392000000011
concat_finegrained2_99RNID.pt,28,106,125,81,131,0.3233746799999999
concat_finegrained2_RIGZCR.pt,56,396,14,459,388,0.8212573199999998
concat_finegrained2_CRCS9W.pt,56,257,16,328,397,0.6103940600000001
concat_finegrained2_ANHP79.pt,56,336,15,581,258,0.9875011800000003
concat_finegrained2_1ZZ34U.pt,56,426,10,579,285,0.7589419799999999
concat_finegrained2_W5V3L2.pt,56,509,12,580,338,0.99826478
concat_finegrained2_WRQLKM.pt,56,580,17,465,291,0.8989476999999999
concat_finegrained2_F9QVKI.pt,56,548,19,592,343,1.0117324
concat_finegrained2_VVF6WZ.pt,56,399,18,285,251,0.74037002
concat_finegrained2_A0R10W.pt,56,528,13,472,323,0.9281120800000002
concat_finegrained2_GDM613.pt,56,576,8,369,309,0.9907543799999999
concat_finegrained2_I104QA.pt,56,567,11,541,292,1.0390464800000003
concat_finegrained2_MMF34T.pt,56,437,9,331,365,0.9489261400000002
concat_finegrained2_70A5BR.pt,56,267,45,0,0,0.30844605999999997
concat_finegrained2_O06539.pt,56,272,57,0,0,0.30091094000000007
concat_finegrained2_6SJCA6.pt,56,316,41,0,0,0.28683483999999987
concat_finegrained2_17IUUN.pt,56,312,43,0,0,0.14756398000000004
concat_finegrained2_M133QI.pt,56,340,40,0,0,0.15901354000000004
concat_finegrained2_IJGMFN.pt,56,264,50,0,0,0.24290075999999997
concat_finegrained2_M9O9RQ.pt,56,282,65,0,0,0.26123831999999997
concat_finegrained2_J3GU1S.pt,56,235,53,0,0,0.209688
concat_finegrained2_IQNGTD.pt,56,178,59,0,0,0.27136180000000004
concat_finegrained2_VJHLBK.pt,56,246,70,0,0,0.2504706600000001
concat_finegrained2_LJVHEM.pt,56,152,55,0,0,0.30729880000000004
concat_finegrained2_E5ZXWE.pt,56,310,72,0,0,0.27541541999999997
concat_finegrained2_KGAPIK.pt,56,302,66,0,0,0.26040418
concat_finegrained2_CMC60A.pt,56,200,39,0,0,0.23918589999999998
concat_finegrained2_8SF0FE.pt,56,183,71,0,0,0.30045156
concat_finegrained2_PD3XAC.pt,56,336,83,0,0,0.3264389399999999
concat_finegrained2_8UDQQG.pt,56,254,67,0,0,0.31700084000000006
concat_finegrained2_MA6MYD.pt,56,211,42,0,0,0.35455616
concat_finegrained2_N1OZPC.pt,56,250,86,0,0,0.39164817999999996
concat_finegrained2_FGV4KR.pt,56,262,85,0,0,0.32106964
concat_finegrained2_M10ORB.pt,7,70,210,52,0,0.0038296000000000003
concat_finegrained2_325BVY.pt,7,72,202,43,0,0.006761060000000002
concat_finegrained2_8O538U.pt,7,65,287,48,0,0.012119880000000001
concat_finegrained2_RAJKAE.pt,7,106,183,59,0,0.007116760000000001
concat_finegrained2_C9192I.pt,7,88,268,53,0,0.008357259999999998
concat_finegrained2_CS93QT.pt,7,103,253,77,0,0.01156244
concat_finegrained2_J1QOIT.pt,7,104,285,84,0,0.005766119999999999
concat_finegrained2_JUPZKU.pt,7,82,325,72,0,0.0071214999999999985
concat_finegrained2_6LG1U0.pt,7,86,272,54,0,0.00424028
concat_finegrained2_RVOKN1.pt,7,77,296,69,0,0.0063860600000000016
concat_finegrained2_5EAEN6.pt,7,60,331,65,0,0.007362700000000002
concat_finegrained2_T9DPL9.pt,7,122,301,37,0,0.016082239999999998
concat_finegrained2_PEXCOY.pt,7,53,294,79,0,0.008851300000000001
concat_finegrained2_15FVCN.pt,7,105,288,51,0,0.007264379999999997
concat_finegrained2_V2WU3M.pt,7,91,321,63,0,0.0050027
concat_finegrained2_9SBNOT.pt,7,89,219,82,0,0.008039340000000002
concat_finegrained2_GCD4BI.pt,7,107,204,41,0,0.0068487999999999995
concat_finegrained2_837LJ6.pt,7,116,178,57,0,0.011788380000000005
concat_finegrained2_DT4VMP.pt,7,127,319,42,0,0.00452228
concat_finegrained2_VLVQ88.pt,7,57,225,47,0,0.013595859999999998
concat_finegrained2_1PSU45.pt,7,71,45,683,336,0.12978882
concat_finegrained2_D8QSDS.pt,7,118,94,609,595,0.025559559999999995
concat_finegrained2_LPL46K.pt,7,107,48,433,544,0.02039092
concat_finegrained2_NQ8VVV.pt,7,128,85,383,464,0.01754112
concat_finegrained2_GVOGJ2.pt,7,104,68,607,361,0.01968292
concat_finegrained2_CO8CO6.pt,7,111,71,623,499,0.022269719999999986
concat_finegrained2_CL99BU.pt,7,163,84,677,462,0.14477746
concat_finegrained2_RN51GY.pt,7,80,69,459,469,0.014231180000000001
concat_finegrained2_UUGLRS.pt,7,89,64,643,467,0.020855299999999993
concat_finegrained2_BXVW1J.pt,7,113,47,621,416,0.015039519999999999
concat_finegrained2_KVKC3M.pt,7,96,50,403,590,0.021106939999999998
concat_finegrained2_UA3PHV.pt,7,87,58,660,347,0.015199419999999998
concat_finegrained2_8BJQYT.pt,7,100,60,463,472,0.014698259999999998
concat_finegrained2_VH94GC.pt,7,73,76,567,267,0.01851542
concat_finegrained2_QWS4T8.pt,7,103,55,373,533,0.019235719999999998
concat_finegrained2_HA73TZ.pt,7,123,59,668,293,0.01925366
concat_finegrained2_BTHX7O.pt,7,112,65,551,327,0.017806199999999998
concat_finegrained2_4T2O5F.pt,7,81,53,616,600,0.023646959999999995
concat_finegrained2_F0ER24.pt,7,145,51,490,283,0.01745792
concat_finegrained2_E30C4B.pt,7,138,97,666,381,0.022961599999999995
concat_finegrained2_UKESMK.pt,14,626,39,265,1314,0.23842065999999995
concat_finegrained2_34HRXK.pt,14,852,53,217,1236,0.19859810000000003
concat_finegrained2_O3MSZ9.pt,14,886,31,126,922,0.1932813
concat_finegrained2_Y3QVBY.pt,14,920,57,120,1217,0.17800886000000002
concat_finegrained2_AWB2JQ.pt,14,1100,49,171,1000,0.22233892000000005
concat_finegrained2_Z0N8IR.pt,14,999,47,123,1075,0.21555692000000004
concat_finegrained2_VM3FFO.pt,14,1079,28,224,1388,0.18019948
concat_finegrained2_EMF4RD.pt,14,522,27,260,933,0.17684674
concat_finegrained2_50DN8W.pt,14,1024,55,241,823,0.24253084000000005
concat_finegrained2_FYU4HF.pt,14,691,56,238,945,0.15433979999999997
concat_finegrained2_J23AAF.pt,14,545,48,165,820,0.29192614
concat_finegrained2_6C94T1.pt,14,675,52,232,865,0.25495861999999997
concat_finegrained2_VVHHDY.pt,14,713,24,190,814,0.24460742000000008
concat_finegrained2_3WDSMH.pt,14,889,43,169,1058,0.21894412000000008
concat_finegrained2_MU6IPA.pt,14,985,29,145,1290,0.19148032000000006
concat_finegrained2_4F943T.pt,14,987,42,148,788,0.19412285999999998
concat_finegrained2_RZG8AZ.pt,14,756,37,234,1180,0.20951018
concat_finegrained2_TKZJNZ.pt,14,1077,46,159,898,0.19293710000000006
concat_finegrained2_BGVY1W.pt,14,1082,30,191,984,0.23471611999999997
concat_finegrained2_4JGQE3.pt,14,1154,25,121,690,0.22091986000000002
concat_finegrained2_LVADYB.pt,14,352,343,217,207,0.32605036000000004
concat_finegrained2_FETZVH.pt,14,562,212,255,245,0.27218596
concat_finegrained2_BEX03Q.pt,14,533,238,237,170,0.24558688
concat_finegrained2_AXRX50.pt,14,585,248,143,189,0.24158185999999998
concat_finegrained2_QX0D7D.pt,14,260,278,137,237,0.24952296000000004
concat_finegrained2_V24X4R.pt,14,577,352,160,116,0.29993899999999996
concat_finegrained2_JJJR79.pt,14,277,344,136,205,0.21310127999999998
concat_finegrained2_4RM2U8.pt,14,463,470,175,121,0.20869859999999996
concat_finegrained2_KEKV2E.pt,14,410,367,131,202,0.20777192000000003
concat_finegrained2_SLTWYS.pt,14,454,454,245,226,0.20050370000000012
concat_finegrained2_BVL793.pt,14,317,416,184,235,0.33311625999999994
concat_finegrained2_5L6SEM.pt,14,499,309,204,193,0.15301942000000002
concat_finegrained2_Y2QZR4.pt,14,304,424,161,152,0.20119099999999995
concat_finegrained2_1NZ3LR.pt,14,297,408,187,219,0.26684344000000004
concat_finegrained2_8HSTMA.pt,14,384,346,234,222,0.28766766
concat_finegrained2_MM0Y7W.pt,14,531,252,189,161,0.21536613999999996
concat_finegrained2_1DJ6Z1.pt,14,517,218,153,194,0.23511125999999996
concat_finegrained2_6TOZSP.pt,14,592,225,226,201,0.22030926000000003
concat_finegrained2_I320TA.pt,14,349,440,185,148,0.2090596600000001
concat_finegrained2_ZT30LZ.pt,14,474,423,171,167,0.22794875999999992
concat_finegrained2_3TVN5N.pt,56,491,55,58,0,0.32281922
concat_finegrained2_RO866X.pt,56,533,67,80,0,0.2266078199999999
concat_finegrained2_4LVGZT.pt,56,469,80,81,0,0.2730576000000001
concat_finegrained2_O19FZ0.pt,56,617,66,98,0,0.6703870000000001
concat_finegrained2_DGH6NM.pt,56,271,59,94,0,0.45847812
concat_finegrained2_VYRSZY.pt,56,468,40,100,0,0.30634668000000004
concat_finegrained2_LD9VZO.pt,56,627,46,108,0,0.42596090000000003
concat_finegrained2_EL1I8T.pt,56,543,61,68,0,0.51088536
concat_finegrained2_8E41LO.pt,56,311,58,115,0,0.4055542600000001
concat_finegrained2_VVP5A3.pt,56,480,76,107,0,0.37246142
concat_finegrained2_G0KWGB.pt,56,644,68,96,0,0.4758239199999999
concat_finegrained2_G9CRUZ.pt,56,521,50,64,0,0.47786683999999996
concat_finegrained2_MJJQ0H.pt,56,279,54,82,0,0.3357509000000001
concat_finegrained2_R73EGW.pt,56,464,37,126,0,0.2809492599999999
concat_finegrained2_H3ENOF.pt,56,280,60,117,0,0.32506068
concat_finegrained2_HEFA87.pt,56,275,75,59,0,0.2423699
concat_finegrained2_KMKDCX.pt,56,488,53,130,0,0.3157382799999999
concat_finegrained2_0J1PE3.pt,56,340,36,74,0,0.2781901
concat_finegrained2_SUUQ8B.pt,56,497,71,72,0,0.4775658
concat_finegrained2_E4V3VK.pt,56,307,51,101,0,0.27479613999999997
concat_finegrained2_80BRZP.pt,28,58,700,0,0,0.2957481599999999
concat_finegrained2_SCKRO2.pt,28,89,693,0,0,0.26534749999999996
concat_finegrained2_DTAVNA.pt,28,129,651,0,0,0.27759406000000003
concat_finegrained2_CW8TQD.pt,28,120,604,0,0,0.21399716
concat_finegrained2_WFA9XG.pt,28,113,412,0,0,0.25729759999999996
concat_finegrained2_HSVW0R.pt,28,64,667,0,0,0.2236657
concat_finegrained2_ASEEM7.pt,28,98,610,0,0,0.24277606
concat_finegrained2_PTUSYJ.pt,28,92,675,0,0,0.24558260000000004
concat_finegrained2_TBTH8L.pt,28,122,497,0,0,0.25711629999999996
concat_finegrained2_SBZ8VT.pt,28,65,624,0,0,0.26405784000000004
concat_finegrained2_7M0Y6R.pt,28,112,341,0,0,0.26421432
concat_finegrained2_Z0I9UJ.pt,28,115,482,0,0,0.23593164000000005
concat_finegrained2_HM3IEX.pt,28,57,498,0,0,0.2110806599999999
concat_finegrained2_U9YA6P.pt,28,102,347,0,0,0.19101498
concat_finegrained2_38DOR7.pt,28,123,782,0,0,0.2682847399999999
concat_finegrained2_X5IZS3.pt,28,116,512,0,0,0.23953060000000007
concat_finegrained2_HSJ6U2.pt,28,130,653,0,0,0.26993407999999997
concat_finegrained2_SHFLOP.pt,28,91,491,0,0,0.14452733999999998
concat_finegrained2_4QNP3Z.pt,28,124,691,0,0,0.23879872000000002
concat_finegrained2_39WDRC.pt,28,121,518,0,0,0.22637025999999996
concat_finegrained2_ONY1KD.pt,14,41,163,167,0,0.019473260000000003
concat_finegrained2_O992TJ.pt,14,68,137,86,0,0.035670639999999997
concat_finegrained2_9JW8OZ.pt,14,39,195,105,0,0.14732169999999997
concat_finegrained2_1AE4ZH.pt,14,50,268,83,0,0.12951304
concat_finegrained2_BZAHV1.pt,14,56,220,133,0,0.13451461999999997
concat_finegrained2_WB4NSI.pt,14,36,295,145,0,0.18219213999999997
concat_finegrained2_SD5JTA.pt,14,62,230,153,0,0.13511382000000002
concat_finegrained2_SQ23ZO.pt,14,47,178,90,0,0.1224768
concat_finegrained2_3STWLR.pt,14,38,296,164,0,0.15375248
concat_finegrained2_5TE49U.pt,14,65,181,124,0,0.14912851999999996
concat_finegrained2_7QBRGS.pt,14,35,218,127,0,0.13616096000000005
concat_finegrained2_8M8OLD.pt,14,54,139,99,0,0.013537760000000001
concat_finegrained2_PIS5XF.pt,14,55,289,116,0,0.13814913999999995
concat_finegrained2_K1D906.pt,14,49,274,169,0,0.16021667999999994
concat_finegrained2_87XAFS.pt,14,45,309,125,0,0.15385287999999994
concat_finegrained2_J9YLI4.pt,14,64,201,172,0,0.16743684000000006
concat_finegrained2_4D29V6.pt,14,69,245,100,0,0.14899092000000003
concat_finegrained2_U5DY4C.pt,14,58,185,155,0,0.15723943999999998
concat_finegrained2_9NW1WS.pt,14,79,286,75,0,0.14010444000000002
concat_finegrained2_3BCUC8.pt,14,80,170,103,0,0.09530337999999995
concat_finegrained2_L50C4I.pt,7,11,225,1116,0,0.11385988000000005
concat_finegrained2_NJN3VZ.pt,7,10,172,867,0,0.11406835999999997
concat_finegrained2_2QVNKU.pt,7,13,238,1092,0,0.15366316000000002
concat_finegrained2_GFH0R2.pt,7,14,141,657,0,0.01487562
concat_finegrained2_56KNSL.pt,7,12,218,672,0,0.11593323999999998
concat_finegrained2_B1489Z.pt,7,9,282,1117,0,0.15736084
concat_finegrained2_6KS9QJ.pt,7,6,290,848,0,0.11173665999999999
concat_finegrained2_G7Y9XD.pt,7,7,163,946,0,0.10791118000000001
concat_finegrained2_TPFSPM.pt,7,8,143,790,0,0.10571902000000001
concat_finegrained2_JH1WC2.pt,14,124,13,0,0,0.004861119999999999
concat_finegrained2_JGEZIN.pt,14,135,21,0,0,0.004985559999999999
concat_finegrained2_J6OW8E.pt,14,78,16,0,0,0.017649500000000005
concat_finegrained2_Z158C7.pt,14,73,22,0,0,0.018847499999999996
concat_finegrained2_LMZ2FK.pt,14,98,15,0,0,0.012359260000000004
concat_finegrained2_ITDHD4.pt,14,86,14,0,0,0.012901960000000007
concat_finegrained2_KY355I.pt,14,100,26,0,0,0.005002500000000002
concat_finegrained2_RV2T36.pt,14,62,25,0,0,0.011341620000000002
concat_finegrained2_AX312E.pt,14,106,29,0,0,0.0048588400000000006
concat_finegrained2_P85UTP.pt,14,104,24,0,0,0.00499954
concat_finegrained2_3TT4GN.pt,14,83,17,0,0,0.010786620000000002
concat_finegrained2_JOFNFT.pt,14,116,18,0,0,0.01160414
concat_finegrained2_F8SZIP.pt,14,65,23,0,0,0.019511459999999998
concat_finegrained2_VJ5YLJ.pt,14,59,28,0,0,0.01996744
concat_finegrained2_AA67CW.pt,14,81,27,0,0,0.013431840000000007
concat_finegrained2_J1BUOB.pt,14,96,30,0,0,0.010431639999999999
concat_finegrained2_6BZZ63.pt,14,68,19,0,0,0.016419840000000005
concat_finegrained2_5POW3E.pt,14,76,20,0,0,0.015262940000000003
concat_finegrained2_TOEX49.pt,7,177,495,0,0,0.011345360000000004
concat_finegrained2_1818QR.pt,7,146,410,0,0,0.010601359999999999
concat_finegrained2_U8G4H2.pt,7,248,334,0,0,0.004986979999999999
concat_finegrained2_6N9H09.pt,7,122,461,0,0,0.010729579999999999
concat_finegrained2_HFPV5T.pt,7,230,475,0,0,0.028796840000000004
concat_finegrained2_931GZK.pt,7,255,382,0,0,0.005501980000000001
concat_finegrained2_4KA8UJ.pt,7,112,390,0,0,0.00685626
concat_finegrained2_L9KEYA.pt,7,149,503,0,0,0.00513004
concat_finegrained2_0WGLFR.pt,7,120,271,0,0,0.005417040000000001
concat_finegrained2_MMM69I.pt,7,249,237,0,0,0.008034439999999999
concat_finegrained2_8F1G2C.pt,7,142,304,0,0,0.003988780000000001
concat_finegrained2_VCW06N.pt,7,111,485,0,0,0.0051436000000000025
concat_finegrained2_ZE1TLA.pt,7,194,465,0,0,0.005159219999999997
concat_finegrained2_4B600K.pt,7,264,339,0,0,0.00504898
concat_finegrained2_HDHMOI.pt,7,184,308,0,0,0.00795464
concat_finegrained2_8OGPRE.pt,7,160,470,0,0,0.004890619999999999
concat_finegrained2_6J0ZK6.pt,7,132,242,0,0,0.015073539999999998
concat_finegrained2_VKVOIC.pt,7,262,332,0,0,0.013866980000000004
concat_finegrained2_1K8WU2.pt,7,220,321,0,0,0.0052034
concat_finegrained2_KH1N2F.pt,7,113,427,0,0,0.00517962
concat_finegrained2_BKNLD9.pt,14,294,184,56,92,0.22605042000000009
concat_finegrained2_U0YNA6.pt,14,279,328,58,125,0.18497267999999997
concat_finegrained2_E69TL0.pt,14,325,234,51,90,0.22067814000000002
concat_finegrained2_6A8Y3H.pt,14,332,409,44,64,0.25773106
concat_finegrained2_HPCY2T.pt,14,276,398,71,112,0.23209789999999994
concat_finegrained2_BQGSJ2.pt,14,270,228,47,71,0.20579234000000002
concat_finegrained2_BAKALF.pt,14,219,423,41,100,0.21300605999999994
concat_finegrained2_W2QVNE.pt,14,203,263,32,73,0.19821431999999997
concat_finegrained2_FX8J6K.pt,14,338,195,73,79,0.20557052000000006
concat_finegrained2_Y2BIJ7.pt,14,155,266,46,81,0.19309568000000002
concat_finegrained2_4SH3N0.pt,14,311,334,45,120,0.21489448
concat_finegrained2_NNZ2WZ.pt,14,260,187,48,113,0.23901545999999996
concat_finegrained2_LUK0AN.pt,14,320,340,61,88,0.27088412000000006
concat_finegrained2_CBZC0O.pt,14,168,313,49,130,0.23693139999999996
concat_finegrained2_FPENYT.pt,14,280,422,59,106,0.21262426
concat_finegrained2_IJZ4ND.pt,14,182,252,74,133,0.18830863999999994
concat_finegrained2_SE0FD3.pt,14,305,246,57,131,0.19222998
concat_finegrained2_9ESAV5.pt,14,349,419,36,80,0.2400043
concat_finegrained2_IZ7V7R.pt,14,314,196,54,114,0.21111732
concat_finegrained2_FQ9OU4.pt,14,299,191,70,56,0.18255283999999997
concat_finegrained2_7RQ69X.pt,7,180,59,0,0,0.01731626
concat_finegrained2_ZW2K63.pt,7,154,68,0,0,0.019412000000000002
concat_finegrained2_R09KNF.pt,7,130,53,0,0,0.019393940000000002
concat_finegrained2_3DZ7PB.pt,7,136,98,0,0,0.022311639999999994
concat_finegrained2_FGHTNC.pt,7,168,46,0,0,0.0168614
concat_finegrained2_FURMG1.pt,7,98,83,0,0,0.014511699999999999
concat_finegrained2_0681PK.pt,7,94,77,0,0,0.021327879999999997
concat_finegrained2_OU2MS5.pt,7,197,95,0,0,0.00583322
concat_finegrained2_4N2RUL.pt,7,165,89,0,0,0.01734688
concat_finegrained2_8PEUAM.pt,7,90,86,0,0,0.016213259999999997
concat_finegrained2_73H3DL.pt,7,138,51,0,0,0.02164204
concat_finegrained2_7JS217.pt,7,129,64,0,0,0.021582720000000003
concat_finegrained2_YEVOVC.pt,7,131,101,0,0,0.019977199999999994
concat_finegrained2_KEJM36.pt,7,111,91,0,0,0.021216920000000004
concat_finegrained2_ERG2OV.pt,7,190,56,0,0,0.01025962
concat_finegrained2_XJFGLE.pt,7,181,75,0,0,0.01949864
concat_finegrained2_DR8IRO.pt,7,191,100,0,0,0.008282800000000003
concat_finegrained2_ZDK6B1.pt,7,199,94,0,0,0.02160844
concat_finegrained2_59X4CQ.pt,7,108,58,0,0,0.012698520000000001
concat_finegrained2_OFED22.pt,7,122,44,0,0,0.015727700000000004
concat_finegrained2_G5RTLS.pt,7,101,391,0,0,0.00940216
concat_finegrained2_7RFZ1C.pt,7,94,248,0,0,0.017792359999999997
concat_finegrained2_V8ZU79.pt,7,107,531,0,0,0.008126219999999998
concat_finegrained2_GYTSVN.pt,7,83,292,0,0,0.02189820000000001
concat_finegrained2_31CQ7R.pt,7,98,229,0,0,0.017718920000000003
concat_finegrained2_4G4AO7.pt,7,102,479,0,0,0.0050631800000000005
concat_finegrained2_AQCCPH.pt,7,74,365,0,0,0.013094920000000003
concat_finegrained2_Q7DIWW.pt,7,59,382,0,0,0.014902859999999995
concat_finegrained2_NYK3RU.pt,7,86,283,0,0,0.01013034
concat_finegrained2_UC9IPC.pt,7,96,537,0,0,0.0061281
concat_finegrained2_ATS04H.pt,7,97,434,0,0,0.005138439999999999
concat_finegrained2_H432Q9.pt,7,79,484,0,0,0.005176759999999999
concat_finegrained2_JPEVHJ.pt,7,84,473,0,0,0.0055786800000000025
concat_finegrained2_C3M0U5.pt,7,92,394,0,0,0.0042103800000000005
concat_finegrained2_M5MLP7.pt,7,80,474,0,0,0.0047417399999999995
concat_finegrained2_NZ3E24.pt,7,55,246,0,0,0.0108852
concat_finegrained2_QRB799.pt,7,73,481,0,0,0.008423019999999998
concat_finegrained2_HOMMNG.pt,7,53,371,0,0,0.012416459999999994
concat_finegrained2_RGC8QI.pt,7,54,409,0,0,0.007635419999999999
concat_finegrained2_7OW1DH.pt,7,89,353,0,0,0.011395699999999998
concat_finegrained2_XKQ3XJ.pt,14,250,663,391,9,0.17115689999999997
concat_finegrained2_NDOD0G.pt,14,273,323,389,6,0.22173768
concat_finegrained2_5X4WJ6.pt,14,455,493,502,14,0.19963968000000004
concat_finegrained2_17B1HA.pt,14,242,422,431,7,0.2065914199999999
concat_finegrained2_MYCGNZ.pt,14,387,437,403,10,0.31669754000000006
concat_finegrained2_0AAHMR.pt,14,269,468,537,13,0.19777853999999997
concat_finegrained2_LADRRL.pt,14,251,303,483,12,0.21451370000000008
concat_finegrained2_32N8W6.pt,14,436,615,365,11,0.31570766
concat_finegrained2_0T5WXS.pt,14,229,674,397,8,0.1758233
concat_finegrained2_ED5SDY.pt,28,440,96,232,629,0.5011787000000001
concat_finegrained2_WOMGSP.pt,28,216,71,390,316,0.2878834999999999
concat_finegrained2_1UM58Z.pt,28,449,135,268,442,0.31017177999999995
concat_finegrained2_B560M7.pt,28,330,107,319,659,0.27731872
concat_finegrained2_CELN1B.pt,28,373,104,327,421,0.26603808000000007
concat_finegrained2_Q8XHVK.pt,28,423,98,241,341,0.3059261200000001
concat_finegrained2_G3RXBT.pt,28,392,84,360,322,0.23380905999999999
concat_finegrained2_LRE43A.pt,28,322,103,394,565,0.2882936000000001
concat_finegrained2_ZOOIXH.pt,28,377,63,236,590,0.3834234000000001
concat_finegrained2_QE7FA9.pt,28,395,126,205,408,0.26652744
concat_finegrained2_4ICLVY.pt,28,300,78,193,627,0.3167127199999999
concat_finegrained2_FOL5HO.pt,28,291,74,252,471,0.3372353
concat_finegrained2_6GFQB9.pt,28,460,127,292,361,0.15617044000000008
concat_finegrained2_4HJXGH.pt,28,485,136,389,608,0.16866584000000004
concat_finegrained2_9BA9KY.pt,28,496,116,218,403,0.2026036
concat_finegrained2_AO0ZIN.pt,28,371,72,418,604,0.11545827999999998
concat_finegrained2_TVJIUG.pt,28,411,125,284,331,0.5153757600000002
concat_finegrained2_PEXL9N.pt,28,321,76,346,642,0.29674853999999995
concat_finegrained2_DACLMI.pt,28,266,131,396,402,0.33828638
concat_finegrained2_7NF26A.pt,28,388,83,314,616,0.43730568000000003
concat_finegrained2_63YWIX.pt,14,471,15,175,119,0.24333430000000006
concat_finegrained2_ETX0TX.pt,14,233,21,164,166,0.21446470000000006
concat_finegrained2_97Z3EI.pt,14,328,13,226,237,0.051707360000000015
concat_finegrained2_VW2PD7.pt,14,457,19,194,180,0.31655878000000004
concat_finegrained2_PAZJWG.pt,14,391,28,202,232,0.19022913999999994
concat_finegrained2_SOF6T8.pt,14,398,16,124,131,0.11368002
concat_finegrained2_TGB0Z8.pt,14,411,29,146,225,0.21210802
concat_finegrained2_B5NAR6.pt,14,231,22,209,215,0.2519106000000001
concat_finegrained2_ORMR7D.pt,14,218,23,166,144,0.21046618000000003
concat_finegrained2_J0TH0U.pt,14,225,14,147,204,0.1838969999999999
concat_finegrained2_60SR2T.pt,14,360,25,123,196,0.2154213
concat_finegrained2_EGDR8V.pt,14,224,17,185,159,0.1861396
concat_finegrained2_IGF5HO.pt,14,430,18,114,206,0.20453946
concat_finegrained2_AKJ565.pt,14,239,20,179,155,0.20688382000000005
concat_finegrained2_Y0DN8S.pt,14,321,26,227,102,0.22288724000000004
concat_finegrained2_KBQ8H6.pt,14,439,12,143,238,0.21019276000000006
concat_finegrained2_XQVSMB.pt,14,456,24,229,106,0.20728318
concat_finegrained2_62YMMW.pt,14,262,27,108,182,0.20522282000000003
concat_finegrained2_DV8BPH.pt,14,277,521,0,0,0.20830658000000002
concat_finegrained2_S1M2Q5.pt,14,181,1139,0,0,0.19121196
concat_finegrained2_ZCZKZG.pt,14,220,1013,0,0,0.2271109400000001
concat_finegrained2_4CLHPQ.pt,14,176,1004,0,0,0.18718408
concat_finegrained2_D6P1T3.pt,14,171,936,0,0,0.19181187999999988
concat_finegrained2_6VB0T2.pt,14,182,1016,0,0,0.18456148
concat_finegrained2_X9S9B6.pt,14,238,672,0,0,0.19043668000000008
concat_finegrained2_T09S3Y.pt,14,255,1058,0,0,0.19934147999999996
concat_finegrained2_PXFZD8.pt,14,169,884,0,0,0.17753935999999992
concat_finegrained2_YVKPRX.pt,14,333,837,0,0,0.18397505999999997
concat_finegrained2_XP6KU7.pt,14,245,1089,0,0,0.17341634000000003
concat_finegrained2_I2IJW6.pt,14,226,1043,0,0,0.17608843999999998
concat_finegrained2_O8X4XH.pt,14,195,1046,0,0,0.18236238
concat_finegrained2_KYMNDT.pt,14,257,766,0,0,0.1789213
concat_finegrained2_DPB5T5.pt,14,324,1190,0,0,0.22772544000000006
concat_finegrained2_PWA0EH.pt,14,244,1008,0,0,0.20335117999999994
concat_finegrained2_J8I9D0.pt,14,265,1155,0,0,0.25801556
concat_finegrained2_8V3T2K.pt,14,228,589,0,0,0.2777657399999999
concat_finegrained2_6AT1ON.pt,14,251,1054,0,0,0.21495984000000007
concat_finegrained2_WYD6B2.pt,14,230,869,0,0,0.20574035999999998
concat_finegrained2_5B379N.pt,14,43,267,0,0,0.11951482000000001
concat_finegrained2_135J2X.pt,14,29,280,0,0,0.12195552
concat_finegrained2_M4T7EY.pt,14,23,132,0,0,0.009789359999999999
concat_finegrained2_8GAW14.pt,14,37,232,0,0,0.11529104000000004
concat_finegrained2_B4UPQT.pt,14,34,239,0,0,0.08651782
concat_finegrained2_SP4C7S.pt,14,28,210,0,0,0.11358851999999998
concat_finegrained2_9HZFC2.pt,14,27,131,0,0,0.005337499999999999
concat_finegrained2_YTT869.pt,14,25,254,0,0,0.048027699999999986
concat_finegrained2_Y2PC2W.pt,14,39,201,0,0,0.1032828
concat_finegrained2_UTRQ8I.pt,14,24,253,0,0,0.10427681999999999
concat_finegrained2_HBGLHP.pt,14,22,230,0,0,0.09758874
concat_finegrained2_9Z42WY.pt,14,18,186,0,0,0.09216376
concat_finegrained2_QNF1GT.pt,14,35,218,0,0,0.09456873999999998
concat_finegrained2_PDTE01.pt,14,26,285,0,0,0.10537422000000005
concat_finegrained2_WLFJ4B.pt,14,30,276,0,0,0.09032896000000004
concat_finegrained2_SC74ZM.pt,14,36,138,0,0,0.006795779999999998
concat_finegrained2_PLP03H.pt,14,19,197,0,0,0.10230623999999996
concat_finegrained2_F7HTFI.pt,14,40,167,0,0,0.0068407
concat_finegrained2_LW4AE4.pt,14,33,202,0,0,0.09564533999999997
concat_finegrained2_SLOHZW.pt,14,31,297,0,0,0.11067316000000002
concat_finegrained2_HCNB8F.pt,14,557,42,142,1232,0.17509641999999992
concat_finegrained2_7F033A.pt,14,427,45,255,839,0.2195071799999999
concat_finegrained2_Q14UJS.pt,14,305,59,176,1454,0.2425959
concat_finegrained2_BTOWGT.pt,14,381,73,260,1006,0.21371765999999995
concat_finegrained2_DC5CH5.pt,14,496,84,155,1780,0.21722964000000006
concat_finegrained2_DYWL7Z.pt,14,345,66,259,1305,0.07804965999999999
concat_finegrained2_X4TDZK.pt,14,284,76,244,1840,0.25247192
