model_path,HW,CIN,COUT,KERNEL_SIZE,POOL_STRIDES,latency
maxpool_finegrained2_E912PV.pt,14,247,247,2,2,0.16004224
maxpool_finegrained2_VM0F11.pt,14,221,221,2,2,0.17652104
maxpool_finegrained2_RC7EYV.pt,14,231,231,2,2,0.14141164000000003
maxpool_finegrained2_0HLFG2.pt,14,372,372,2,2,0.16101939999999998
maxpool_finegrained2_XNUCE9.pt,14,335,335,2,2,0.14542512000000005
maxpool_finegrained2_DFD8EZ.pt,14,189,189,2,2,0.17752281999999997
maxpool_finegrained2_UMTFXL.pt,14,337,337,2,2,0.14856661999999998
maxpool_finegrained2_8BT5O6.pt,14,173,173,2,2,0.10915334
maxpool_finegrained2_K9BUQ6.pt,14,357,357,2,2,0.14994908
maxpool_finegrained2_UCCZN1.pt,14,275,275,2,2,0.13077068000000006
maxpool_finegrained2_2EDGNU.pt,14,313,313,2,2,0.14355779999999999
maxpool_finegrained2_QPSM25.pt,14,360,360,2,2,0.15533115999999997
maxpool_finegrained2_34KC9T.pt,14,307,307,2,2,0.11735879999999999
maxpool_finegrained2_DZKHZ8.pt,14,288,288,2,2,0.14205163999999995
maxpool_finegrained2_HUQCWU.pt,14,195,195,2,2,0.12050986000000002
maxpool_finegrained2_JAYLP5.pt,14,205,205,2,2,0.11399792
maxpool_finegrained2_3IZHV2.pt,14,251,251,2,2,0.1485074
maxpool_finegrained2_OJM2S5.pt,14,175,175,2,2,0.13324344
maxpool_finegrained2_2RFLK3.pt,14,255,255,2,2,0.12870772
maxpool_finegrained2_SKXFRR.pt,14,279,279,2,2,0.13584005999999998
maxpool_finegrained2_77FOVG.pt,112,123,123,2,2,1.2712467200000004
maxpool_finegrained2_KFTV3L.pt,112,171,171,2,2,1.4082655999999998
maxpool_finegrained2_V6B0BU.pt,112,181,181,2,2,1.6755715800000004
maxpool_finegrained2_8IU4X6.pt,112,151,151,2,2,1.46220888
maxpool_finegrained2_QKOURD.pt,112,97,97,2,2,1.0125613400000002
maxpool_finegrained2_EGKBZL.pt,112,164,164,2,2,1.3399511199999998
maxpool_finegrained2_NJD1TJ.pt,112,152,152,2,2,1.56166766
maxpool_finegrained2_E0RL4E.pt,112,165,165,2,2,1.4110336600000002
maxpool_finegrained2_S32FDB.pt,112,149,149,2,2,1.4361110799999997
maxpool_finegrained2_CK11IN.pt,112,128,128,2,2,1.77872738
maxpool_finegrained2_PCXPG5.pt,112,94,94,2,2,1.845915
maxpool_finegrained2_ULZPLF.pt,112,142,142,2,2,1.4345963
maxpool_finegrained2_LRVHMT.pt,112,129,129,2,2,1.0811533000000002
maxpool_finegrained2_UXLYRJ.pt,112,140,140,2,2,1.0092364000000007
maxpool_finegrained2_HNESRC.pt,112,189,189,2,2,1.4489891799999999
maxpool_finegrained2_UYUZGF.pt,112,145,145,2,2,1.4228422
maxpool_finegrained2_GZQG6M.pt,112,110,110,2,2,1.1542894
maxpool_finegrained2_KTULV4.pt,112,147,147,2,2,1.6203704200000004
maxpool_finegrained2_S3O9Q0.pt,112,134,134,2,2,1.4560508399999998
maxpool_finegrained2_OHHN61.pt,112,118,118,2,2,1.3142167
maxpool_finegrained2_XU2P1S.pt,28,60,60,2,1,0.36949652000000005
maxpool_finegrained2_MHQZUC.pt,28,96,96,2,1,0.6211276
maxpool_finegrained2_RP0L9X.pt,28,74,74,2,1,0.4535731400000001
maxpool_finegrained2_JN24LS.pt,28,78,78,2,1,0.5164834800000001
maxpool_finegrained2_XZ1GWO.pt,28,123,123,2,1,0.7976519000000002
maxpool_finegrained2_O9NVLE.pt,28,99,99,2,1,0.64552964
maxpool_finegrained2_NHYYWJ.pt,28,106,106,2,1,0.6817589799999996
maxpool_finegrained2_J2NPG2.pt,28,81,81,2,1,0.49343463999999976
maxpool_finegrained2_V3LA9V.pt,28,126,126,2,1,0.7549545199999999
maxpool_finegrained2_WSGITQ.pt,28,89,89,2,1,0.52134974
maxpool_finegrained2_YM9ZBG.pt,28,103,103,2,1,0.58639294
maxpool_finegrained2_R052L7.pt,28,130,130,2,1,0.9173025800000001
maxpool_finegrained2_EZ7BVU.pt,28,57,57,2,1,0.4819846400000001
maxpool_finegrained2_94UPNL.pt,28,105,105,2,1,0.8086735999999998
maxpool_finegrained2_46289K.pt,28,72,72,2,1,0.5163572600000002
maxpool_finegrained2_OYX2QE.pt,28,131,131,2,1,0.87640396
maxpool_finegrained2_8NLXPW.pt,28,92,92,2,1,0.58126196
maxpool_finegrained2_8WOKUR.pt,28,124,124,2,1,1.0113524600000001
maxpool_finegrained2_IWDDH1.pt,28,102,102,2,1,0.87196392
maxpool_finegrained2_928QTB.pt,28,67,67,2,1,0.41184296000000004
maxpool_finegrained2_M6TTVQ.pt,14,45,45,2,2,0.09491785999999994
maxpool_finegrained2_F60EGL.pt,14,50,50,2,2,0.09170383999999998
maxpool_finegrained2_62X1WK.pt,14,23,23,2,2,0.08652085999999998
maxpool_finegrained2_WD0K9D.pt,14,27,27,2,2,0.08570970000000001
maxpool_finegrained2_NGQJZ6.pt,14,44,44,2,2,0.09621288
maxpool_finegrained2_1V1I0T.pt,14,38,38,2,2,0.09144246000000003
maxpool_finegrained2_P3IUCM.pt,14,36,36,2,2,0.10333655999999997
maxpool_finegrained2_F5SYVI.pt,14,24,24,2,2,0.09758813999999999
maxpool_finegrained2_525NNW.pt,14,31,31,2,2,0.09899804
maxpool_finegrained2_XZUIN8.pt,14,34,34,2,2,0.09659237999999996
maxpool_finegrained2_7ORM4B.pt,14,51,51,2,2,0.09408550000000002
maxpool_finegrained2_T48C4J.pt,14,30,30,2,2,0.08851742
maxpool_finegrained2_HS4POA.pt,14,28,28,2,2,0.08930744000000003
maxpool_finegrained2_EMDZMR.pt,14,49,49,2,2,0.09406545999999998
maxpool_finegrained2_22374Q.pt,14,33,33,2,2,0.09274832000000002
maxpool_finegrained2_M0S7JZ.pt,14,48,48,2,2,0.09079476000000002
maxpool_finegrained2_XZ5WV2.pt,14,40,40,2,2,0.08687713999999999
maxpool_finegrained2_E078GM.pt,14,26,26,2,2,0.08387156000000001
maxpool_finegrained2_S6119R.pt,14,22,22,2,2,0.08442633999999999
maxpool_finegrained2_MBBTXC.pt,14,25,25,2,2,0.10739798000000002
maxpool_finegrained2_EVIQQZ.pt,28,54,54,3,2,0.18888282000000003
maxpool_finegrained2_7SO6ER.pt,28,66,66,3,2,0.03501344000000001
maxpool_finegrained2_5VAD79.pt,28,48,48,3,2,0.15012408
maxpool_finegrained2_F4KCTB.pt,28,40,40,3,2,0.13513028
maxpool_finegrained2_EVHR6Q.pt,28,55,55,3,2,0.22573575999999998
maxpool_finegrained2_VX2CWD.pt,28,60,60,3,2,0.20484627999999996
maxpool_finegrained2_PHP94Y.pt,28,39,39,3,2,0.14848128000000002
maxpool_finegrained2_1YHVQE.pt,28,70,70,3,2,0.35179848
maxpool_finegrained2_RPAPBN.pt,28,49,49,3,2,0.18279619999999996
maxpool_finegrained2_PHW661.pt,28,57,57,3,2,0.15595760000000009
maxpool_finegrained2_4F0MK9.pt,28,42,42,3,2,0.13268618
maxpool_finegrained2_SKAR5U.pt,28,32,32,3,2,0.10999978
maxpool_finegrained2_5DTXSU.pt,28,51,51,3,2,0.19833033999999997
maxpool_finegrained2_0UWEJ8.pt,28,52,52,3,2,0.22504956
maxpool_finegrained2_BFSUVJ.pt,28,41,41,3,2,0.14770609999999998
maxpool_finegrained2_IQ00JP.pt,28,67,67,3,2,0.17773473999999997
maxpool_finegrained2_7LNUXK.pt,28,50,50,3,2,0.16097340000000002
maxpool_finegrained2_6YHJ9F.pt,28,34,34,3,2,0.14653343999999996
maxpool_finegrained2_1MBH47.pt,28,69,69,3,2,0.1777977
maxpool_finegrained2_M5MOVR.pt,28,61,61,3,2,0.21943063999999995
maxpool_finegrained2_E4QI88.pt,56,404,404,3,2,1.8041189399999995
maxpool_finegrained2_IVGX1W.pt,56,572,572,3,2,2.2000192600000004
maxpool_finegrained2_5UCF79.pt,56,464,464,3,2,1.7960002399999992
maxpool_finegrained2_GBPJW0.pt,56,350,350,3,2,1.922351640000001
maxpool_finegrained2_PXGPYB.pt,56,391,391,3,2,1.3387608199999996
maxpool_finegrained2_IT5D7F.pt,56,577,577,3,2,1.9526930399999995
maxpool_finegrained2_2TF2AJ.pt,56,303,303,3,2,2.1915220000000004
maxpool_finegrained2_UHHLKL.pt,56,445,445,3,2,1.78183128
maxpool_finegrained2_ZOGRXA.pt,56,583,583,3,2,1.9169921799999998
maxpool_finegrained2_D77WH2.pt,56,507,507,3,2,1.4667405599999999
maxpool_finegrained2_X8C3CO.pt,56,459,459,3,2,1.9282584599999995
maxpool_finegrained2_NLQ7BB.pt,56,512,512,3,2,1.6491742200000001
maxpool_finegrained2_5F7X2P.pt,56,461,461,3,2,1.9612951000000003
maxpool_finegrained2_VAZFIU.pt,56,329,329,3,2,1.31844218
maxpool_finegrained2_LMU2YS.pt,56,323,323,3,2,1.32276224
maxpool_finegrained2_TT6PNH.pt,56,496,496,3,2,1.9038313999999996
maxpool_finegrained2_MS8ETU.pt,56,407,407,3,2,2.1008997800000007
maxpool_finegrained2_LG4XY6.pt,56,492,492,3,2,1.56927724
maxpool_finegrained2_3K72TC.pt,56,463,463,3,2,2.38132504
maxpool_finegrained2_29KZ9X.pt,56,365,365,3,2,1.9413092399999992
maxpool_finegrained2_O281CB.pt,14,108,108,3,1,0.32387886
maxpool_finegrained2_W2YKJM.pt,14,203,203,3,1,0.3838556799999999
maxpool_finegrained2_PW8AE7.pt,14,176,176,3,1,0.5077987599999999
maxpool_finegrained2_6YP8L3.pt,14,206,206,3,1,0.38936784
maxpool_finegrained2_JWVM9S.pt,14,97,97,3,1,0.23526566
maxpool_finegrained2_DP51ZH.pt,14,131,131,3,1,0.54320414
maxpool_finegrained2_JWGZLU.pt,14,111,111,3,1,0.2238072
maxpool_finegrained2_V41FGC.pt,14,95,95,3,1,0.35797601999999995
maxpool_finegrained2_R6IM3A.pt,14,188,188,3,1,0.4718442399999999
maxpool_finegrained2_4L6SR1.pt,14,174,174,3,1,0.5460688800000001
maxpool_finegrained2_IFNH8I.pt,14,134,134,3,1,0.26708856000000003
maxpool_finegrained2_H8NFBD.pt,14,156,156,3,1,0.10041484000000002
maxpool_finegrained2_HEOI37.pt,14,163,163,3,1,0.41584515999999994
maxpool_finegrained2_9RVEGE.pt,14,105,105,3,1,0.3032359999999999
maxpool_finegrained2_3HIUS7.pt,14,192,192,3,1,0.6575367599999999
maxpool_finegrained2_KQWH2Z.pt,14,189,189,3,1,0.41871337999999997
maxpool_finegrained2_LPUADE.pt,14,191,191,3,1,0.39588425999999993
maxpool_finegrained2_YQ38B8.pt,14,193,193,3,1,0.42573556
maxpool_finegrained2_NJ4I7W.pt,14,217,217,3,1,0.42251988000000007
maxpool_finegrained2_QQ91G0.pt,14,172,172,3,1,0.5001312800000001
maxpool_finegrained2_O27SBI.pt,14,296,296,2,1,0.4098186999999999
maxpool_finegrained2_NKTP93.pt,14,310,310,2,1,0.8052100599999998
maxpool_finegrained2_N5P79T.pt,14,652,652,2,1,1.0987444599999998
maxpool_finegrained2_VTMV43.pt,14,340,340,2,1,0.5502964600000001
maxpool_finegrained2_3P4A4S.pt,14,602,602,2,1,1.0017786399999997
maxpool_finegrained2_3ZHBU7.pt,14,648,648,2,1,1.2720745000000002
maxpool_finegrained2_YABQBS.pt,14,330,330,2,1,0.7617885399999998
maxpool_finegrained2_C6TKXN.pt,14,299,299,2,1,0.4819575999999999
maxpool_finegrained2_W1FCOZ.pt,14,381,381,2,1,0.5873770199999998
maxpool_finegrained2_1ZNW1L.pt,14,383,383,2,1,0.6207078599999999
maxpool_finegrained2_Q6UTKR.pt,14,684,684,2,1,1.1569821
maxpool_finegrained2_ADTFDD.pt,14,404,404,2,1,0.67518476
maxpool_finegrained2_1ZS748.pt,14,503,503,2,1,0.7238952399999999
maxpool_finegrained2_VZDT9P.pt,14,291,291,2,1,0.6340299799999999
maxpool_finegrained2_1CHI1Y.pt,14,682,682,2,1,0.86643844
maxpool_finegrained2_W7NOB7.pt,14,439,439,2,1,0.8222686000000003
maxpool_finegrained2_82BJWA.pt,14,479,479,2,1,0.77473026
maxpool_finegrained2_ZK4NGB.pt,14,622,622,2,1,0.8947621200000003
maxpool_finegrained2_TOO7GN.pt,14,567,567,2,1,0.9995315600000001
maxpool_finegrained2_Z7ZRIS.pt,14,458,458,2,1,0.6308903799999998
maxpool_finegrained2_SF88CD.pt,14,118,118,2,2,0.13919084
maxpool_finegrained2_5W8HD3.pt,14,131,131,2,2,0.1070906
maxpool_finegrained2_9J3JR9.pt,14,64,64,2,2,0.08847275999999998
maxpool_finegrained2_4ZLU7L.pt,14,82,82,2,2,0.09493764000000002
maxpool_finegrained2_LSNB5F.pt,14,117,117,2,2,0.10425210000000003
maxpool_finegrained2_FYKMB5.pt,14,142,142,2,2,0.10592480000000001
maxpool_finegrained2_WAWVI3.pt,14,101,101,2,2,0.09992382000000002
maxpool_finegrained2_Z5QD71.pt,14,80,80,2,2,0.09600564000000002
maxpool_finegrained2_SGEJM2.pt,14,83,83,2,2,0.09947727999999997
maxpool_finegrained2_SG0G3T.pt,14,74,74,2,2,0.09185318000000002
maxpool_finegrained2_QPN960.pt,14,124,124,2,2,0.10912348000000004
maxpool_finegrained2_6CGHZV.pt,14,105,105,2,2,0.10182664
maxpool_finegrained2_F7KKT5.pt,14,65,65,2,2,0.09272215999999998
maxpool_finegrained2_3YSO3I.pt,14,130,130,2,2,0.1029969
maxpool_finegrained2_W94J79.pt,14,129,129,2,2,0.10547658000000004
maxpool_finegrained2_U4507W.pt,14,119,119,2,2,0.10377978
maxpool_finegrained2_XZQH2E.pt,14,79,79,2,2,0.09207242
maxpool_finegrained2_5HDQ57.pt,14,70,70,2,2,0.09231719999999997
maxpool_finegrained2_R2IXE0.pt,14,85,85,2,2,0.09783935999999999
maxpool_finegrained2_ZT4ZLI.pt,14,76,76,2,2,0.08770330000000001
maxpool_finegrained2_VEUUVZ.pt,56,466,466,2,2,1.4486963399999997
maxpool_finegrained2_HFHWY2.pt,56,536,536,2,2,1.3721934400000007
maxpool_finegrained2_LX8K8M.pt,56,717,717,2,2,1.9311462999999995
maxpool_finegrained2_90GQMT.pt,56,472,472,2,2,1.5254055399999995
maxpool_finegrained2_Y4ZVAH.pt,56,703,703,2,2,2.3536301399999995
maxpool_finegrained2_JZ65OO.pt,56,936,936,2,2,1.9051258399999995
maxpool_finegrained2_E44VKH.pt,56,569,569,2,2,1.4309132199999999
maxpool_finegrained2_M4Q6G8.pt,56,741,741,2,2,1.5817251199999998
maxpool_finegrained2_CZCLUE.pt,56,457,457,2,2,1.7352116000000002
maxpool_finegrained2_QVJQYP.pt,56,514,514,2,2,1.8018702200000005
maxpool_finegrained2_QBKB1U.pt,56,501,501,2,2,1.51099404
maxpool_finegrained2_1TPK7L.pt,56,718,718,2,2,1.5130127799999995
maxpool_finegrained2_JE9OM4.pt,56,921,921,2,2,1.9240004799999992
maxpool_finegrained2_BR1SDL.pt,56,924,924,2,2,1.4061560199999994
maxpool_finegrained2_N2QXTQ.pt,56,455,455,2,2,1.6674620000000002
maxpool_finegrained2_EIOB4M.pt,56,791,791,2,2,1.4756734599999997
maxpool_finegrained2_ZGHZPI.pt,56,644,644,2,2,1.4785561799999996
maxpool_finegrained2_C8B0RT.pt,56,550,550,2,2,1.6350806199999999
maxpool_finegrained2_66MZ9R.pt,56,548,548,2,2,1.2352241399999997
maxpool_finegrained2_LY30T8.pt,56,437,437,2,2,2.1806656600000003
maxpool_finegrained2_68ZHD6.pt,56,116,116,2,2,0.74068308
maxpool_finegrained2_9TR56J.pt,56,117,117,2,2,0.8014103200000001
maxpool_finegrained2_DD6S6T.pt,56,65,65,2,2,0.6362779199999999
maxpool_finegrained2_MAHSPN.pt,56,69,69,2,2,0.7343159
maxpool_finegrained2_DO3MYV.pt,56,119,119,2,2,0.8212492199999999
maxpool_finegrained2_2EVBS6.pt,56,79,79,2,2,0.6320865000000002
maxpool_finegrained2_XQ70JV.pt,56,134,134,2,2,0.9059629000000006
maxpool_finegrained2_56IW7A.pt,56,126,126,2,2,0.8427265799999998
maxpool_finegrained2_Y4OFP0.pt,56,115,115,2,2,0.7653973599999999
maxpool_finegrained2_M9TY5E.pt,56,83,83,2,2,0.7653382800000001
maxpool_finegrained2_26140V.pt,56,128,128,2,2,0.9844124800000005
maxpool_finegrained2_40H73M.pt,56,130,130,2,2,0.9689593200000003
maxpool_finegrained2_B55TG4.pt,56,82,82,2,2,0.5988719000000002
maxpool_finegrained2_R4CATX.pt,56,110,110,2,2,0.69599654
maxpool_finegrained2_8JAFBQ.pt,56,131,131,2,2,1.0131901600000002
maxpool_finegrained2_Q5ZU3F.pt,56,73,73,2,2,0.53059608
maxpool_finegrained2_5E09UZ.pt,56,74,74,2,2,0.4651445399999999
maxpool_finegrained2_3L4OOY.pt,56,103,103,2,2,0.6971410199999998
maxpool_finegrained2_OYNZCK.pt,56,98,98,2,2,0.66026654
maxpool_finegrained2_MPCKYP.pt,56,56,56,2,2,0.42850765999999996
maxpool_finegrained2_80RH7H.pt,14,35,35,3,2,0.09257111999999999
maxpool_finegrained2_QZZIUH.pt,14,29,29,3,2,0.08636212
maxpool_finegrained2_3T1KK4.pt,14,27,27,3,2,0.09231642
maxpool_finegrained2_Z62NUL.pt,14,26,26,3,2,0.0862966
maxpool_finegrained2_J07CTC.pt,14,24,24,3,2,0.08660328000000002
maxpool_finegrained2_UBZ138.pt,14,28,28,3,2,0.08601915999999997
maxpool_finegrained2_4QNQAZ.pt,14,30,30,3,2,0.08676778
maxpool_finegrained2_FRW2GJ.pt,14,32,32,3,2,0.08677626000000002
maxpool_finegrained2_ODRCGQ.pt,14,38,38,3,2,0.09707118
maxpool_finegrained2_R0X492.pt,14,43,43,3,2,0.09148311999999999
maxpool_finegrained2_9CP3ZZ.pt,14,42,42,3,2,0.09146176
maxpool_finegrained2_YC9QD2.pt,14,22,22,3,2,0.015979540000000004
maxpool_finegrained2_JJBZY0.pt,14,23,23,3,2,0.08641228
maxpool_finegrained2_ZGEZGL.pt,14,45,45,3,2,0.09338070000000002
maxpool_finegrained2_HENF1V.pt,14,47,47,3,2,0.09301567999999999
maxpool_finegrained2_TOK8Q4.pt,14,48,48,3,2,0.10731543999999998
maxpool_finegrained2_G7CHLL.pt,14,41,41,3,2,0.09133306000000001
maxpool_finegrained2_WERL85.pt,14,34,34,3,2,0.10953710000000001
maxpool_finegrained2_O83ZF6.pt,14,44,44,3,2,0.08840048000000002
maxpool_finegrained2_0TDPSR.pt,14,50,50,3,2,0.11682572000000004
maxpool_finegrained2_YQ2C4Y.pt,28,48,48,3,2,0.18482107999999997
maxpool_finegrained2_U796PD.pt,28,65,65,3,2,0.17555087999999996
maxpool_finegrained2_H6PHVM.pt,28,58,58,3,2,0.16732808
maxpool_finegrained2_QCY70F.pt,28,72,72,3,2,0.3545382599999998
maxpool_finegrained2_WKE8LS.pt,28,69,69,3,2,0.17721772000000002
maxpool_finegrained2_2PNC20.pt,28,62,62,3,2,0.1531549
maxpool_finegrained2_VFHXNZ.pt,28,55,55,3,2,0.15551713999999997
maxpool_finegrained2_RVA3CO.pt,28,68,68,3,2,0.17486114
maxpool_finegrained2_UIMH0T.pt,28,66,66,3,2,0.20658486000000004
maxpool_finegrained2_28MU26.pt,28,59,59,3,2,0.18408013999999998
maxpool_finegrained2_Y9V5DR.pt,28,37,37,3,2,0.16475184
maxpool_finegrained2_OZB4RT.pt,28,78,78,3,2,0.18998237999999992
maxpool_finegrained2_AJXKGR.pt,28,41,41,3,2,0.13320548000000001
maxpool_finegrained2_CQXBZH.pt,28,85,85,3,2,0.20553428
maxpool_finegrained2_ZTZTOS.pt,28,57,57,3,2,0.15435819999999997
maxpool_finegrained2_YW45XF.pt,28,73,73,3,2,0.1864071
maxpool_finegrained2_YUF883.pt,28,82,82,3,2,0.20873068000000003
maxpool_finegrained2_4PDHVW.pt,28,46,46,3,2,0.1339968
maxpool_finegrained2_KXQ9F9.pt,28,77,77,3,2,0.18485565999999992
maxpool_finegrained2_WENZCW.pt,28,75,75,3,2,0.17777526
maxpool_finegrained2_6U3M0H.pt,112,267,267,2,2,1.8271659199999997
maxpool_finegrained2_XCFFH1.pt,112,164,164,2,2,1.4923759
maxpool_finegrained2_BLYWEV.pt,112,255,255,2,2,2.51655036
maxpool_finegrained2_30JRQT.pt,112,129,129,2,2,1.1990063999999996
maxpool_finegrained2_KGGM81.pt,112,222,222,2,2,1.8644102600000003
maxpool_finegrained2_QH2LC1.pt,112,174,174,2,2,1.4910984799999993
maxpool_finegrained2_YGLT61.pt,112,183,183,2,2,1.4308714999999999
maxpool_finegrained2_OLFQZX.pt,112,165,165,2,2,1.3619515199999994
maxpool_finegrained2_AAMETI.pt,112,176,176,2,2,2.0869820400000005
maxpool_finegrained2_WQDMCV.pt,112,125,125,2,2,1.5770794999999995
maxpool_finegrained2_9RUWTP.pt,112,158,158,2,2,1.4881806400000002
maxpool_finegrained2_14LGWR.pt,112,231,231,2,2,2.0094778
maxpool_finegrained2_U2ZDL8.pt,112,228,228,2,2,1.4990869599999996
maxpool_finegrained2_J9P2U2.pt,112,143,143,2,2,2.4621565999999993
maxpool_finegrained2_D4TRG2.pt,112,243,243,2,2,1.7266980200000006
maxpool_finegrained2_C0D1EU.pt,112,177,177,2,2,1.2664289199999998
maxpool_finegrained2_JGO6BQ.pt,112,214,214,2,2,1.4797635200000008
maxpool_finegrained2_J8J5MT.pt,112,120,120,2,2,1.2795064799999998
maxpool_finegrained2_2L113A.pt,112,279,279,2,2,1.8978557800000002
maxpool_finegrained2_JKF8UP.pt,112,210,210,2,2,1.4982025800000003
maxpool_finegrained2_JFAYJD.pt,112,94,94,2,2,1.5145002399999996
maxpool_finegrained2_EVVA2O.pt,112,166,166,2,2,1.4956635000000003
maxpool_finegrained2_0HDT16.pt,112,84,84,2,2,1.04148898
maxpool_finegrained2_NQVEFI.pt,112,120,120,2,2,1.2642615599999996
maxpool_finegrained2_KD8KOI.pt,112,127,127,2,2,1.34683574
maxpool_finegrained2_NMSATJ.pt,112,162,162,2,2,1.2415605799999998
maxpool_finegrained2_QZTW4Q.pt,112,165,165,2,2,1.4457338400000004
maxpool_finegrained2_AWU9N4.pt,112,128,128,2,2,1.7510776799999999
maxpool_finegrained2_EA58Q0.pt,112,101,101,2,2,1.2704574000000002
maxpool_finegrained2_5Z215T.pt,112,91,91,2,2,1.2785921999999998
maxpool_finegrained2_SU4E5N.pt,112,159,159,2,2,1.91209536
maxpool_finegrained2_NFBYXK.pt,112,74,74,2,2,1.15880406
maxpool_finegrained2_V4L9OC.pt,112,99,99,2,2,1.2263773
maxpool_finegrained2_2PVVZ5.pt,112,153,153,2,2,1.3552592999999995
maxpool_finegrained2_7P827I.pt,112,161,161,2,2,1.1824810399999999
maxpool_finegrained2_B0E3NR.pt,112,107,107,2,2,1.3559673200000006
maxpool_finegrained2_XPHXEZ.pt,112,119,119,2,2,1.27353594
maxpool_finegrained2_KOY74D.pt,112,140,140,2,2,1.69125678
maxpool_finegrained2_79ETSU.pt,112,130,130,2,2,1.3794989600000003
maxpool_finegrained2_UDCEQL.pt,112,87,87,2,2,1.2815963999999997
maxpool_finegrained2_X7ZDXB.pt,14,290,290,2,1,0.58375752
maxpool_finegrained2_SZ8215.pt,14,425,425,2,1,0.5857334200000001
maxpool_finegrained2_PRIZDM.pt,14,254,254,2,1,0.34540798
maxpool_finegrained2_IBNQ19.pt,14,187,187,2,1,0.25831578
maxpool_finegrained2_VFKVCN.pt,14,412,412,2,1,0.5635342200000002
maxpool_finegrained2_E52BFL.pt,14,241,241,2,1,0.37565304
maxpool_finegrained2_YPZJZF.pt,14,281,281,2,1,0.38985548000000003
maxpool_finegrained2_YITFJO.pt,14,289,289,2,1,0.4780262799999999
maxpool_finegrained2_JYOD4T.pt,14,420,420,2,1,0.6318301199999999
maxpool_finegrained2_9DYC46.pt,14,297,297,2,1,0.4669475399999999
maxpool_finegrained2_MMT0YY.pt,14,220,220,2,1,0.33197378
maxpool_finegrained2_H3ACY5.pt,14,399,399,2,1,0.6691761599999999
maxpool_finegrained2_I71WBI.pt,14,189,189,2,1,0.26814725999999994
maxpool_finegrained2_5BBRMD.pt,14,407,407,2,1,0.5956628800000001
maxpool_finegrained2_E4ON68.pt,14,334,334,2,1,0.6530014
maxpool_finegrained2_CFG547.pt,14,260,260,2,1,0.6215509599999998
maxpool_finegrained2_1YH797.pt,14,369,369,2,1,0.76510738
maxpool_finegrained2_ZTEOG5.pt,14,427,427,2,1,0.8430441800000001
maxpool_finegrained2_GVR0OP.pt,14,215,215,2,1,0.34176022000000006
maxpool_finegrained2_IPINHT.pt,14,361,361,2,1,0.6363381399999999
maxpool_finegrained2_KKUYEU.pt,14,510,510,3,2,0.5677029400000001
maxpool_finegrained2_31N1VY.pt,14,302,302,3,2,0.22934165999999986
maxpool_finegrained2_UNDTXP.pt,14,484,484,3,2,0.25473299999999993
maxpool_finegrained2_K7WZXP.pt,14,397,397,3,2,0.36175463999999996
maxpool_finegrained2_N80VYX.pt,14,320,320,3,2,0.28111183999999995
maxpool_finegrained2_ML3ELX.pt,14,549,549,3,2,0.46616978000000026
maxpool_finegrained2_JPIBE2.pt,14,337,337,3,2,0.25553558000000015
maxpool_finegrained2_5426ME.pt,14,605,605,3,2,0.32362469999999993
maxpool_finegrained2_P2M8WO.pt,14,497,497,3,2,0.3396985400000001
maxpool_finegrained2_RGS45K.pt,14,547,547,3,2,0.29444226000000007
maxpool_finegrained2_IA1P48.pt,14,347,347,3,2,0.2014167800000001
maxpool_finegrained2_QQ9HQB.pt,14,503,503,3,2,0.09513039999999996
maxpool_finegrained2_7GQYGK.pt,14,327,327,3,2,0.18686802
maxpool_finegrained2_CXIL13.pt,14,355,355,3,2,0.3883403599999999
maxpool_finegrained2_ZX5M4O.pt,14,474,474,3,2,0.35061321999999995
maxpool_finegrained2_ZA8PJN.pt,14,455,455,3,2,0.2708058000000001
maxpool_finegrained2_EROIHJ.pt,14,433,433,3,2,0.25676340000000003
maxpool_finegrained2_SK3OJ2.pt,14,492,492,3,2,0.2945750399999999
maxpool_finegrained2_SQ9TUO.pt,14,628,628,3,2,0.38343363999999996
maxpool_finegrained2_OZ7BMG.pt,14,629,629,3,2,0.33450041999999997
maxpool_finegrained2_CRWNT8.pt,14,60,60,2,2,0.09033022
maxpool_finegrained2_XCQQHN.pt,14,59,59,2,2,0.10437784
maxpool_finegrained2_RUZFM8.pt,14,81,81,2,2,0.09240494
maxpool_finegrained2_9MYNY5.pt,14,45,45,2,2,0.08409586
maxpool_finegrained2_AKONWH.pt,14,68,68,2,2,0.09036288
maxpool_finegrained2_BRFC0J.pt,14,56,56,2,2,0.08826682
maxpool_finegrained2_X1FE51.pt,14,61,61,2,2,0.08686813999999998
maxpool_finegrained2_KJYAUK.pt,14,80,80,2,2,0.09073951999999999
maxpool_finegrained2_JU5A7F.pt,14,78,78,2,2,0.08955910000000002
maxpool_finegrained2_VDHYFB.pt,14,76,76,2,2,0.09863647999999997
maxpool_finegrained2_4YUOT7.pt,14,49,49,2,2,0.09056004000000001
maxpool_finegrained2_BGP6ZU.pt,14,48,48,2,2,0.08907575999999999
maxpool_finegrained2_ZTHZXE.pt,14,79,79,2,2,0.09513480000000002
maxpool_finegrained2_JSXFUB.pt,14,43,43,2,2,0.11539245999999999
maxpool_finegrained2_KJQQT5.pt,14,42,42,2,2,0.09883203999999995
maxpool_finegrained2_CR5I6Q.pt,14,73,73,2,2,0.09367074000000003
maxpool_finegrained2_3KWMNN.pt,14,69,69,2,2,0.09325652000000001
